Zip_Code,City,Latitude,Longitude,Population
95369,Snelling,37.521708,-120.426843,1158
95370,Sonora,37.982716,-120.343732,25340
95372,Soulsbyville,37.990574,-120.261821,1519
95374,Stevinson,37.316807,-120.855753,1960
95376,Tracy,37.680968,-121.446049,69801
95379,Tuolumne,37.939768,-120.188002,3979
95380,Turlock,37.474396,-120.875917,40545
95382,Turlock,37.529656,-120.854357,24708
95383,Twain Harte,38.107441,-120.230625,4848
95385,Vernalis,37.609095,-121.263381,274
95386,Waterford,37.669516,-120.626964,8308
95387,,,,899
95388,Winton,37.421299,-120.599587,11463
95389,,,,1750
95401,Santa Rosa,38.460517,-122.790335,36125
95403,Santa Rosa,38.488431,-122.752839,40270
95404,Santa Rosa,38.526941,-122.709096,35057
95405,Santa Rosa,38.439696,-122.668817,22250
95407,Santa Rosa,38.394091,-122.739814,30876
95409,Santa Rosa,38.468893,-122.580539,25718
95410,Albion,39.225694,-123.717354,1054
95412,Annapolis,38.731055,-123.316553,747
95415,Boonville,39.025867,-123.381544,1374
95417,Branscomb,39.710591,-123.682799,176
95419,,,,436
95420,Caspar,39.361283,-123.784599,333
95421,Cazadero,38.578807,-123.19338,1575
95422,Clearlake,38.965804,-122.631779,13485
95423,Clearlake Oaks,39.07116,-122.598542,3684
95424,,,,103
95425,Cloverdale,38.801936,-122.938935,9210
95426,Cobb,38.838088,-122.73203,1591
95427,Comptche,39.239818,-123.565432,371
95428,Covelo,39.83307,-123.178765,2296
95429,Dos Rios,39.756049,-123.358701,91
95430,Duncans Mills,38.445603,-123.063756,187
95431,Eldridge,38.348884,-122.51699,363
95432,Elk,39.108252,-123.645121,383
95436,Forestville,38.499302,-122.92444,6216
95437,Fort Bragg,39.455555,-123.683979,14417
95439,Fulton,38.493888,-122.777141,476
95441,Geyserville,38.731771,-123.064272,2349
95442,Glen Ellen,38.368744,-122.522642,4101
95443,Glenhaven,39.045246,-122.743181,175
95444,Graton,38.434362,-122.86891,390
95445,Gualala,38.848082,-123.50608,1916
95446,Guerneville,38.52576,-123.013347,4913
95448,Healdsburg,38.618347,-122.908422,17979
95449,Hopland,38.93706,-123.118111,1373
95450,Jenner,38.505995,-123.187019,438
95451,Kelseyville,38.93496,-122.792243,9902
95452,Kenwood,38.419525,-122.521585,1653
95453,Lakeport,39.080469,-122.955176,11180
95454,Laytonville,39.806141,-123.531098,2706
95456,Little River,39.245911,-123.77214,882
95457,Lower Lake,38.925545,-122.549083,2644
95458,Lucerne,39.141934,-122.770679,3002
95459,Manchester,38.966713,-123.586412,586
95460,Mendocino,39.305545,-123.743697,2229
95461,Middletown,38.787446,-122.58675,7789
95462,Monte Rio,38.471049,-123.015549,1537
95463,Navarro,39.182916,-123.552571,148
95464,Nice,39.12334,-122.838198,2223
95465,Occidental,38.415003,-122.998726,1880
95466,Philo,39.094102,-123.500853,1113
95468,Point Arena,38.911299,-123.609588,1352
95469,Potter Valley,39.408634,-123.045516,1884
95470,Redwood Valley,39.298065,-123.25211,5995
95471,Rio Nido,38.522328,-122.97932,298
95472,Sebastopol,38.398815,-122.861923,31266
95476,Sonoma,38.25485,-122.461799,34314
95480,,,,30
95481,,,,109
95482,Ukiah,39.134075,-123.23422,30988
95485,Upper Lake,39.220368,-122.907693,2344
95488,Westport,39.724433,-123.767578,309
95490,Willits,39.492046,-123.375818,13472
95492,Windsor,38.527297,-122.810044,23701
95493,Witter Springs,39.222323,-122.985488,240
95494,Yorkville,38.888351,-123.239647,335
95497,The Sea Ranch,38.696659,-123.436861,752
95501,Eureka,40.796621,-124.15428,23224
95502,Eureka,40.737431,-124.108897,183
95503,,,,23570
95511,Alderpoint,40.166028,-123.584144,261
95514,Blocksburg,40.309088,-123.668201,199
95519,Mckinleyville,40.965011,-124.015255,15921
95521,Arcata,40.839958,-124.003757,19596
95524,Bayside,40.825486,-124.049485,1689
95525,Blue Lake,40.94338,-123.831799,1584
95526,Bridgeville,40.372532,-123.525626,695
95527,Burnt Ranch,40.854512,-123.450097,485
95528,Carlotta,40.497283,-123.93037,1072
95531,,,,23792
95536,Ferndale,40.4785,-124.301372,2965
95537,Fields Landing,40.726949,-124.217378,228
95540,Fortuna,40.584991,-124.121504,12241
95542,Garberville,40.057784,-123.679461,2423
95543,Gasquet,41.867908,-123.794144,532
95545,Honeydew,40.342928,-124.063329,82
95546,Hoopa,41.163637,-123.704841,3041
95547,Hydesville,40.557314,-124.081662,1201
95548,Klamath,41.572813,-124.035011,1215
95549,Kneeland,40.664483,-123.865325,264
95550,Korbel,40.7666,-123.80458,155
95551,Loleta,40.665952,-124.240051,1447
95552,Mad River,40.390301,-123.412327,265
95553,Miranda,40.210895,-123.86,867
95554,Myers Flat,40.267158,-123.805913,644
95555,Orick,41.336354,-124.044354,494
95556,Orleans,41.269521,-123.546958,574
95558,Petrolia,40.274302,-124.210902,300
95559,Phillipsville,40.184094,-123.745487,163
95560,Redway,40.142256,-123.852927,1851
95562,Rio Dell,40.485849,-124.163234,3284
95563,Salyer,40.89866,-123.539754,660
95564,Samoa,40.809636,-124.189977,395
95565,Scotia,40.440636,-124.098739,1125
95567,Smith River,41.950683,-124.097094,2020
95568,Somes Bar,41.444606,-123.471895,202
95569,Redcrest,40.363446,-123.835041,400
95570,Trinidad,41.162295,-124.027381,2369
95571,Weott,40.310119,-123.909449,270
95573,Willow Creek,40.949012,-123.655847,1666
95585,Leggett,39.873371,-123.741474,321
95587,,,,200
95589,Piercy,39.955587,-123.681175,743
95595,Zenia,40.170357,-123.417298,259
95601,Amador City,38.431407,-120.8421,222
95602,Auburn,38.99003,-121.114408,18197
95603,Auburn,38.912881,-121.082766,24944
95605,West Sacramento,38.592745,-121.540036,12756
95606,Brooks,38.809804,-122.241383,382
95607,Capay,38.681651,-122.130569,262
95608,Carmichael,38.626128,-121.328011,58830
95610,Citrus Heights,38.69508,-121.271616,43718
95612,Clarksburg,38.384648,-121.578701,1417
95613,,,,49
95614,Cool,38.880622,-120.973865,3674
95615,Courtland,38.311609,-121.554034,699
95616,Davis,38.508735,-121.678813,67411
95618,Davis,38.544002,-121.685559,648
95619,Diamond Springs,38.683605,-120.811852,4426
95620,Dixon,38.392821,-121.799917,18529
95621,Citrus Heights,38.69549,-121.307864,41636
95623,El Dorado,38.63153,-120.842609,4097
95624,Elk Grove,38.434138,-121.30587,38534
95625,Elmira,38.349195,-121.902943,171
95626,Elverta,38.734997,-121.463719,6197
95627,Esparto,38.834469,-122.127193,2756
95628,Fair Oaks,38.652065,-121.25441,40750
95629,Fiddletown,38.513484,-120.704613,850
95630,Folsom,38.672638,-121.147403,51855
95631,Foresthill,39.031876,-120.811141,5714
95632,Galt,38.274451,-121.259201,24194
95633,Garden Valley,38.852544,-120.837669,2536
95634,Georgetown,38.9386,-120.785514,2723
95635,Greenwood,38.921333,-120.897718,1140
95636,Grizzly Flats,38.636102,-120.522149,659
95637,Guinda,38.830739,-122.196202,228
95638,Herald,38.313447,-121.123886,1745
95639,Hood,38.375325,-121.507935,213
95640,Ione,38.33788,-120.954202,9752
95641,Isleton,38.154823,-121.601358,2010
95642,Jackson,38.336216,-120.76901,6202
95645,Knights Landing,38.875508,-121.765866,1793
95646,Kirkwood,38.631489,-120.015167,129
95648,Lincoln,38.922812,-121.312005,15286
95650,Loomis,38.809175,-121.171375,11191
95651,Lotus,38.815515,-120.916997,485
95653,Madison,38.674276,-121.961866,844
95655,Mather,38.549822,-121.266725,929
95658,Newcastle,38.883224,-121.15918,6096
95659,Nicolaus,38.788898,-121.608624,751
95660,North Highlands,38.671295,-121.388251,32202
95661,Roseville,38.736685,-121.251984,25173
95662,Orangevale,38.689174,-121.218435,32040
95663,Penryn,38.859093,-121.182872,2048
95664,Pilot Hill,38.803731,-121.043799,1173
95665,Pine Grove,38.400264,-120.641274,4354
95666,Pioneer,38.546999,-120.271114,5501
95667,Placerville,38.733714,-120.795213,34146
95668,Pleasant Grove,38.833554,-121.498102,901
95669,Plymouth,38.489273,-120.891614,2220
95670,Rancho Cordova,38.602723,-121.279913,49729
95672,Rescue,38.724322,-120.991237,3815
95673,Rio Linda,38.688764,-121.457596,14010
95674,Rio Oso,38.954144,-121.482536,947
95675,River Pines,38.545775,-120.743325,364
95676,,,,383
95677,Rocklin,38.7904,-121.236973,21510
95678,Roseville,38.759751,-121.288545,30614
95681,Sheridan,38.984756,-121.345074,1219
95682,Shingle Springs,38.598936,-120.963092,24738
95683,Sloughhouse,38.470423,-121.114897,4731
95684,Somerset,38.606703,-120.586659,2958
95685,Sutter Creek,38.432145,-120.77069,4610
95686,Thornton,38.157794,-121.520223,1472
95687,Vacaville,38.333133,-121.920151,63157
95688,Vacaville,38.419088,-122.024568,32564
95689,Volcano,38.481902,-120.603668,1273
95690,Walnut Grove,38.240419,-121.587535,2344
95691,West Sacramento,38.627951,-121.593287,19050
95692,Wheatland,39.043387,-121.409837,3600
95693,Wilton,38.392559,-121.225093,5889
95694,Winters,38.578604,-122.024579,8406
95695,Woodland,38.71967,-121.862416,38547
95701,Alta,39.218096,-120.79153,751
95703,Applegate,38.983388,-120.988814,1526
95709,Camino,38.748316,-120.675512,4829
95713,Colfax,39.084645,-120.894014,8525
95714,Dutch Flat,39.197215,-120.83679,350
95715,Emigrant Gap,39.23754,-120.720196,185
95717,Gold Run,39.170376,-120.838404,407
95720,Kyburz,38.766036,-120.209673,183
95721,Echo Lake,38.851842,-120.076204,69
95722,Meadow Vista,39.003358,-121.022539,3747
95726,Pollock Pines,38.733908,-120.453416,8577
95728,Soda Springs,39.279068,-120.414275,88
95735,Twin Bridges,38.805481,-120.13287,25
95736,Weimar,39.00978,-120.978273,31
95742,Rancho Cordova,38.591134,-121.161585,299
95746,Granite Bay,38.749466,-121.184196,20675
95747,Roseville,38.784329,-121.373245,25418
95758,Elk Grove,38.35363,-121.44195,47065
95762,El Dorado Hills,38.684437,-121.055634,22028
95765,Rocklin,38.823278,-121.281856,15494
95776,Woodland,38.694081,-121.694431,15022
95814,Sacramento,38.584505,-121.491956,16599
95815,Sacramento,38.608405,-121.449942,25355
95816,Sacramento,38.574856,-121.46504,16164
95817,Sacramento,38.550722,-121.457314,14966
95818,Sacramento,38.556306,-121.495817,21313
95819,Sacramento,38.567594,-121.437507,15975
95820,Sacramento,38.53508,-121.444144,37031
95821,Sacramento,38.625096,-121.383658,35426
95822,Sacramento,38.512569,-121.495184,44683
95823,Sacramento,38.475465,-121.443625,72199
95824,Sacramento,38.517295,-121.439819,30580
95825,Sacramento,38.590035,-121.412455,30715
95826,Sacramento,38.542532,-121.378826,38818
95827,Sacramento,38.549185,-121.328386,19611
95828,Sacramento,38.486938,-121.395805,54880
95829,Sacramento,38.486502,-121.334051,11396
95830,Sacramento,38.490508,-121.284171,592
95831,Sacramento,38.494832,-121.529447,42832
95832,Sacramento,38.445939,-121.496855,9063
95833,Sacramento,38.619049,-121.517552,31422
95834,Sacramento,38.646209,-121.52446,8403
95835,Sacramento,38.685069,-121.543709,854
95836,,,,16
95837,Sacramento,38.691607,-121.602284,264
95838,Sacramento,38.646096,-121.442433,34894
95841,Sacramento,38.660442,-121.346321,20993
95842,Sacramento,38.687367,-121.34848,31373
95843,Antelope,38.715498,-121.363411,36432
95864,Sacramento,38.585826,-121.376263,23362
95901,Marysville,39.19514,-121.503883,38091
95903,Beale Afb,39.125311,-121.392283,5654
95910,Alleghany,39.467828,-120.841386,118
95912,Arbuckle,38.982373,-122.047751,4796
95913,,,,218
95914,Bangor,39.396585,-121.38029,626
95916,Berry Creek,39.657228,-121.37778,1279
95917,Biggs,39.457388,-121.818201,3169
95918,Browns Valley,39.292334,-121.320597,1477
95919,Brownsville,39.440687,-121.263583,1237
95920,Butte City,39.449794,-121.936372,303
95922,Camptonville,39.432127,-121.099287,632
95923,Canyon Dam,40.171312,-121.120605,86
95925,Challenge,39.461768,-121.195825,262
95926,Chico,39.745712,-121.84333,35808
95928,Chico,39.681488,-121.83721,32848
95930,Clipper Mills,39.562239,-121.14836,282
95932,Colusa,39.273096,-122.050763,7503
95934,Crescent Mills,40.080342,-120.957805,178
95935,Dobbins,39.381174,-121.21191,614
95936,Downieville,39.578792,-120.780786,404
95937,Dunnigan,38.931425,-121.946081,19
95938,Durham,39.607831,-121.777959,3524
95939,Elk Creek,39.53222,-122.594879,587
95941,Forbestown,39.531028,-121.24807,452
95942,Forest Ranch,40.077028,-121.494168,1351
95943,Glenn,39.597975,-122.032248,1454
95944,Goodyears Bar,39.564113,-120.868836,76
95945,Grass Valley,39.194539,-120.988066,23990
95946,Penn Valley,39.203817,-121.19584,9752
95947,Greenville,40.160386,-120.835428,2064
95948,Gridley,39.346898,-121.759537,9763
95949,Grass Valley,39.099204,-121.137962,17922
95950,Grimes,39.033058,-121.895718,531
95951,Hamilton City,39.732767,-122.042298,1931
95953,Live Oak,39.258746,-121.77697,8695
95954,Magalia,39.933852,-121.584371,11168
95955,Maxwell,39.281194,-122.226568,1146
95956,Meadow Valley,39.937017,-121.058043,301
95957,Meridian,39.068071,-121.832638,776
95959,Nevada City,39.333737,-120.858667,17269
95960,North San Juan,39.423046,-120.984472,565
95961,Olivehurst,39.082568,-121.55325,6439
95962,Oregon House,39.342587,-121.249833,1519
95963,Orland,39.748037,-122.302169,13706
95965,Oroville,39.624561,-121.552866,17782
95966,Oroville,39.473896,-121.415927,28382
95968,Palermo,39.435756,-121.552071,1254
95969,Paradise,39.69676,-121.644379,28318
95970,Princeton,39.424957,-122.039307,495
95971,Quincy,39.971228,-121.041166,6189
95972,,,,140
95973,Chico,39.903272,-121.843567,26971
95974,Richvale,39.495768,-121.747472,74
95975,Rough And Ready,39.225634,-121.156163,1601
95977,Smartville,39.176595,-121.291692,963
95978,Stirling City,39.904002,-121.527823,28
95979,Stonyford,39.288127,-122.415841,844
95981,Strawberry Valley,39.58458,-121.093256,101
95982,Sutter,39.172777,-121.805845,3193
95983,Taylorsville,40.053684,-120.743116,513
95984,Twain,40.022184,-121.062384,73
95986,Washington,39.34128,-120.786867,145
95987,Williams,39.117537,-122.284654,4579
95988,Willows,39.493991,-122.286363,8812
95991,Yuba City,39.02741,-121.614982,34967
95993,Yuba City,39.075694,-121.70606,27786
96001,Redding,40.587919,-122.464732,31586
96002,Redding,40.527834,-122.318749,30338
96003,Redding,40.677649,-122.29467,41476
96006,Adin,41.171578,-120.913161,615
96007,Anderson,40.448632,-122.306657,21418
96008,Bella Vista,40.722733,-122.109666,899
96009,Bieber,41.083464,-121.107929,595
96010,Big Bar,40.775272,-123.287414,269
96011,Big Bend,41.096569,-121.879082,265
96013,Burney,40.946785,-121.719489,4552
96014,Callahan,41.388397,-122.794636,290
96015,Canby,41.486953,-120.913975,417
96016,Cassel,40.936285,-121.572692,344
96017,Castella,41.121108,-122.336613,228
96019,Shasta Lake,40.692523,-122.369876,6277
96020,Chester,40.243494,-121.154733,2664
96021,Corning,39.913777,-122.289984,13840
96022,Cottonwood,40.336392,-122.448533,12348
96023,Dorris,41.949216,-122.050062,1162
96024,Douglas City,40.586588,-122.903677,960
96025,Dunsmuir,41.212695,-122.392067,2602
96027,Etna,41.405193,-123.008567,2156
96028,Fall River Mills,41.017282,-121.468945,1902
96029,Flournoy,39.84784,-122.544556,84
96031,Forks Of Salmon,41.232128,-123.194748,170
96032,,,,2345
96033,French Gulch,40.740138,-122.587476,373
96034,Gazelle,41.411315,-122.697236,392
96035,Gerber,40.03194,-122.176023,3357
96037,Greenview,41.528541,-122.955018,295
96038,Grenada,41.599978,-122.539381,616
96039,Happy Camp,41.831901,-123.487478,1294
96040,Hat Creek,40.789799,-121.474529,397
96041,,,,2511
96044,Hornbrook,41.962127,-122.527696,1026
96046,Hyampom,40.648024,-123.465088,268
96047,Igo,40.524535,-122.647172,911
96048,Junction City,40.913192,-123.06597,734
96050,Klamath River,41.816595,-122.948287,482
96051,Lakehead,40.883853,-122.418258,1236
96052,Lewiston,40.704293,-122.803899,1845
96054,Lookout,41.280478,-121.160249,386
96055,Los Molinos,40.059385,-122.091481,3756
96056,Mcarthur,41.10831,-121.360362,1554
96057,Mccloud,41.251322,-122.105209,1586
96058,Macdoel,41.769709,-121.92063,816
96059,Manton,40.426679,-121.850421,598
96061,Mill Creek,40.331975,-121.460674,78
96062,Millville,40.531257,-122.148139,830
96063,Mineral,40.408796,-121.579609,124
96064,,,,4592
96065,Montgomery Creek,40.877552,-121.885884,431
96067,Mount Shasta,41.33832,-122.290756,7309
96068,Nubieber,41.082472,-121.195215,240
96069,Oak Run,40.689243,-122.037023,829
96071,Old Station,40.656287,-121.428965,182
96073,Palo Cedro,40.582399,-122.195512,4931
96074,Paskenta,39.884395,-122.587513,263
96075,Paynes Creek,40.343213,-121.815412,433
96076,Platina,40.367964,-122.937379,215
96080,Red Bluff,40.186772,-122.388361,26438
96084,Round Mountain,40.923558,-122.059933,459
96085,Scott Bar,41.737962,-123.07557,88
96086,Seiad Valley,41.924174,-123.260788,332
96087,Shasta,40.617614,-122.512861,528
96088,Shingletown,40.497441,-121.827524,4231
96090,Tehama,40.021787,-122.127576,405
96091,Trinity Center,41.081847,-122.700545,734
96092,Vina,39.955164,-122.018567,439
96093,Weaverville,40.759401,-122.939337,3749
96094,Weed,41.465121,-122.380947,5896
96096,Whitmore,40.637105,-121.906949,843
96097,Yreka,41.764869,-122.671316,9538
96101,Alturas,41.468877,-120.54229,5096
96103,Blairsden Graeagle,39.783747,-120.661032,1839
96104,Cedarville,41.505916,-120.152505,857
96105,Chilcoot,39.872961,-120.198876,650
96106,Clio,39.745805,-120.580882,88
96107,Coleville,38.42528,-119.475741,1332
96108,Davis Creek,41.750354,-120.403885,104
96109,Doyle,40.012675,-120.101857,1177
96110,Eagleville,41.280341,-120.150381,132
96112,Fort Bidwell,41.932207,-120.135941,231
96113,Herlong,40.198234,-120.18089,946
96114,Janesville,40.294034,-120.512622,3093
96115,,,,124
96116,Likely,41.266008,-120.490731,277
96117,Litchfield,40.507272,-120.338228,385
96118,Loyalton,39.637471,-120.226338,1822
96119,Madeline,41.042003,-120.506086,85
96120,Markleeville,38.735789,-119.85798,957
96121,Milford,40.181279,-120.392967,481
96122,Portola,39.786755,-120.445626,4236
96123,Ravendale,40.845738,-120.322219,61
96124,Calpine,39.672813,-120.456699,322
96125,Sierra City,39.600599,-120.636358,348
96126,Sierraville,39.559709,-120.345639,227
96128,Standish,40.346634,-120.386422,408
96130,Susanville,40.559177,-120.612113,19440
96132,Termo,41.027281,-120.669427,72
96133,Topaz,38.636052,-119.489162,116
96134,Tulelake,41.813521,-121.492666,2595
96136,Wendel,40.345949,-120.081187,162
96137,Westwood,40.271535,-121.018087,4158
96140,Carnelian Bay,39.227434,-120.091806,1943
96141,Homewood,39.117018,-120.212535,858
96142,Tahoma,39.061227,-120.179546,1291
96143,Kings Beach,39.246654,-120.029273,4806
96145,Tahoe City,39.178337,-120.162806,4002
96146,Olympic Valley,39.191797,-120.212401,942
96148,Tahoe Vista,39.24124,-120.054765,678
96150,South Lake Tahoe,38.911577,-120.106169,33038
96161,,,,15783
